article_name,country,region,revision_id,article_quality,population
Julius Beinortas,Lithuania,EUROPE,801823737.0,Stub,2.7939999999999996
Eugenijus Gentvilas,Lithuania,EUROPE,802077882.0,Stub,2.7939999999999996
Ringaudas Songaila,Lithuania,EUROPE,802563518.0,Stub,2.7939999999999996
Rimantas Taraškevičius,Lithuania,EUROPE,802704004.0,Stub,2.7939999999999996
Dainius Kamaitis,Lithuania,EUROPE,802933833.0,Start,2.7939999999999996
Balys Gajauskas,Lithuania,EUROPE,803078626.0,Stub,2.7939999999999996
Antanas Baskas,Lithuania,EUROPE,804105709.0,Start,2.7939999999999996
Signatories of the Act of Independence of Lithuania,Lithuania,EUROPE,804115829.0,GA,2.7939999999999996
Eligijus Masiulis,Lithuania,EUROPE,804965372.0,Stub,2.7939999999999996
Dominik Mikołaj Radziwiłł,Lithuania,EUROPE,805184608.0,Stub,2.7939999999999996
Gintaras Balčiūnas,Lithuania,EUROPE,805784044.0,Stub,2.7939999999999996
Szymon Konarski,Lithuania,EUROPE,806507288.0,C,2.7939999999999996
Ingrida Šimonytė,Lithuania,EUROPE,806596322.0,Stub,2.7939999999999996
Margarita Starkevičiūtė,Lithuania,EUROPE,806851234.0,Start,2.7939999999999996
Vytautas Kolesnikovas,Lithuania,EUROPE,807128197.0,Stub,2.7939999999999996
Kazys Boruta,Lithuania,EUROPE,807359819.0,Stub,2.7939999999999996
Burhan Muhammad,Indonesia,ASIA,664532059.0,Stub,271.73900000000003
Ateng Wahyudi,Indonesia,ASIA,707887819.0,Stub,271.73900000000003
Muhammad Nazar,Indonesia,ASIA,711873760.0,Stub,271.73900000000003
Imam Utomo,Indonesia,ASIA,712113356.0,Stub,271.73900000000003
I Gusti Putu Martha,Indonesia,ASIA,712309997.0,Stub,271.73900000000003
Chris Soumokil,Indonesia,ASIA,712839327.0,Stub,271.73900000000003
Piet Alexander Tallo,Indonesia,ASIA,715663156.0,Stub,271.73900000000003
Bibit Waluyo,Indonesia,ASIA,715663408.0,Stub,271.73900000000003
Sugondo Djojopuspito,Indonesia,ASIA,717279057.0,Start,271.73900000000003
Soeprapto (governor),Indonesia,ASIA,717296678.0,Stub,271.73900000000003
Bustanil Arifin,Indonesia,ASIA,719547332.0,Stub,271.73900000000003
Biem Benyamin,Indonesia,ASIA,721646787.0,Stub,271.73900000000003
Marzuki Alie,Indonesia,ASIA,721815051.0,Start,271.73900000000003
Hendardji Supandji,Indonesia,ASIA,722301818.0,Start,271.73900000000003
Rieke Diah Pitaloka,Indonesia,ASIA,722641218.0,Stub,271.73900000000003
Ali Masykur Musa,Indonesia,ASIA,723076909.0,Start,271.73900000000003
Mukti Ali,Indonesia,ASIA,723415130.0,Stub,271.73900000000003
Paku Alam VIII,Indonesia,ASIA,723769062.0,Stub,271.73900000000003
Teten Masduki,Indonesia,ASIA,724300611.0,Stub,271.73900000000003
Haji Misbach,Indonesia,ASIA,724553500.0,Stub,271.73900000000003
Ben Mboi,Indonesia,ASIA,724659629.0,Stub,271.73900000000003
Frans Lebu Raya,Indonesia,ASIA,724659838.0,Stub,271.73900000000003
Hendrik Fernandez,Indonesia,ASIA,724823670.0,Stub,271.73900000000003
Jan Engelbert Tatengkeng,Indonesia,ASIA,726788784.0,Start,271.73900000000003
Dorodjatun Kuntjoro-Jakti,Indonesia,ASIA,726812554.0,Stub,271.73900000000003
Gatot Mangkoepradja,Indonesia,ASIA,728458265.0,Start,271.73900000000003
Adi Sasono,Indonesia,ASIA,737757966.0,Stub,271.73900000000003
List of female cabinet ministers of Indonesia,Indonesia,ASIA,738587046.0,Start,271.73900000000003
Gede Winasa,Indonesia,ASIA,738656752.0,Stub,271.73900000000003
Saifullah Yusuf,Indonesia,ASIA,739443256.0,Stub,271.73900000000003
Mardiyanto,Indonesia,ASIA,740468569.0,Stub,271.73900000000003
Alimuddin Daeng Matiro,Indonesia,ASIA,741114375.0,Stub,271.73900000000003
Abdul Latif Daeng Masikki,Indonesia,ASIA,741114701.0,Stub,271.73900000000003
S. Kabo,Indonesia,ASIA,741129050.0,Stub,271.73900000000003
Ngitung,Indonesia,ASIA,741360183.0,Stub,271.73900000000003
Ignatius Joseph Kasimo Hendrowahyono,Indonesia,ASIA,743796238.0,Stub,271.73900000000003
Freddy Numberi,Indonesia,ASIA,744585799.0,Stub,271.73900000000003
Prijono,Indonesia,ASIA,745781225.0,C,271.73900000000003
Salawati Daud,Indonesia,ASIA,745794574.0,Start,271.73900000000003
Imaduddin (ICMI),Indonesia,ASIA,747527278.0,Stub,271.73900000000003
Ibnu Sutowo,Indonesia,ASIA,747767825.0,Start,271.73900000000003
Z.A. Ahmad (Indonesian politician),Indonesia,ASIA,749179850.0,Stub,271.73900000000003
Aleta Baun,Indonesia,ASIA,749724993.0,Start,271.73900000000003
Mukhamad Misbakhun,Indonesia,ASIA,750879814.0,Stub,271.73900000000003
Barnabas Suebu,Indonesia,ASIA,751468298.0,Stub,271.73900000000003
Muhammad Noer,Indonesia,ASIA,753140661.0,Stub,271.73900000000003
Ali Wardhana,Indonesia,ASIA,754220449.0,Stub,271.73900000000003
Darwin Zahedy Saleh,Indonesia,ASIA,756568796.0,Stub,271.73900000000003
Anis Matta,Indonesia,ASIA,756736321.0,Start,271.73900000000003
Achmad Asj'ari,Indonesia,ASIA,757936754.0,Stub,271.73900000000003
Djufrie Asmoredjo,Indonesia,ASIA,758314990.0,Stub,271.73900000000003
Abi Kusno Nachran,Indonesia,ASIA,759127419.0,Start,271.73900000000003
Oei Tjoe Tat,Indonesia,ASIA,759301550.0,Start,271.73900000000003
Soegiono,Indonesia,ASIA,759881916.0,Stub,271.73900000000003
A. Wahab,Indonesia,ASIA,762268368.0,Stub,271.73900000000003
Soemarno Sosroatmodjo,Indonesia,ASIA,762400487.0,Stub,271.73900000000003
Alvin Lie,Indonesia,ASIA,763156981.0,Stub,271.73900000000003
Likas Tarigan,Indonesia,ASIA,765345434.0,Stub,271.73900000000003
Marsillam Simanjuntak,Indonesia,ASIA,765345573.0,Stub,271.73900000000003
F.X. Hadi Rudyatmo,Indonesia,ASIA,766308579.0,Stub,271.73900000000003
S. K. Trimurti,Indonesia,ASIA,767656691.0,C,271.73900000000003
Sultan Hamid II,Indonesia,ASIA,767725667.0,C,271.73900000000003
Muhammad Syarifuddin,Indonesia,ASIA,768557391.0,Stub,271.73900000000003
Bob Hasan,Indonesia,ASIA,768725653.0,C,271.73900000000003
Arsul Sani,Indonesia,ASIA,769257953.0,Stub,271.73900000000003
Manahan Sitompul,Indonesia,ASIA,769265747.0,Stub,271.73900000000003
I Gusti Ketut Pudja,Indonesia,ASIA,770196421.0,Start,271.73900000000003
Masjchun Sofwan,Indonesia,ASIA,770261907.0,Stub,271.73900000000003
Rachmawati Sukarnoputri,Indonesia,ASIA,770581402.0,Start,271.73900000000003
Sukarjo Wiryopranoto,Indonesia,ASIA,771603311.0,Stub,271.73900000000003
Dada Rosada,Indonesia,ASIA,772157532.0,Stub,271.73900000000003
Azwar Anas,Indonesia,ASIA,773563428.0,Stub,271.73900000000003
Tio Tek Ho,Indonesia,ASIA,774082782.0,C,271.73900000000003
Anton Apriantono,Indonesia,ASIA,774244269.0,Stub,271.73900000000003
Muhammad Zainul Majdi,Indonesia,ASIA,775678499.0,Stub,271.73900000000003
Siauw Giok Tjhan,Indonesia,ASIA,776006765.0,Stub,271.73900000000003
Nugroho Wisnumurti,Indonesia,ASIA,776111639.0,Start,271.73900000000003
Satrio Budihardjo Joedono,Indonesia,ASIA,776813036.0,Stub,271.73900000000003
Jaka Singgih,Indonesia,ASIA,777504652.0,Start,271.73900000000003
Tutty Alawiyah,Indonesia,ASIA,777734076.0,Start,271.73900000000003
Ngurah Oka Ratmadi,Indonesia,ASIA,777989731.0,Stub,271.73900000000003
Anak Agung Bagus Suteja,Indonesia,ASIA,777992589.0,Stub,271.73900000000003
Sukarni,Indonesia,ASIA,781071895.0,FA,271.73900000000003
Nila Moeloek,Indonesia,ASIA,781113604.0,Stub,271.73900000000003
Alex Noerdin,Indonesia,ASIA,781879843.0,Stub,271.73900000000003
Ruslan Abdulgani,Indonesia,ASIA,781990644.0,Start,271.73900000000003
J. B. Sumarlin,Indonesia,ASIA,782348343.0,C,271.73900000000003
Daud Beureu'eh,Indonesia,ASIA,782576962.0,Start,271.73900000000003
I Made Mangku Pastika,Indonesia,ASIA,782583496.0,Stub,271.73900000000003
I Gede Ardhika,Indonesia,ASIA,782584739.0,Stub,271.73900000000003
Dewa Made Beratha,Indonesia,ASIA,782586359.0,Stub,271.73900000000003
Ida Bagus Mantra,Indonesia,ASIA,782588386.0,Stub,271.73900000000003
Anak Agung Gede Ngurah Puspayoga,Indonesia,ASIA,782592160.0,Start,271.73900000000003
Tjokorda Gde Raka Soekawati,Indonesia,ASIA,782592916.0,Start,271.73900000000003
Tjokorda Ngurah Wim Sukawati,Indonesia,ASIA,782593249.0,Start,271.73900000000003
Jero Wacik,Indonesia,ASIA,782594995.0,Stub,271.73900000000003
Nafsiah Mboi,Indonesia,ASIA,782617951.0,Start,271.73900000000003
Sidarto Danusubroto,Indonesia,ASIA,782619859.0,Stub,271.73900000000003
Joop Beek,Indonesia,ASIA,782729155.0,Start,271.73900000000003
Mudaffar Sjah,Indonesia,ASIA,783210810.0,Start,271.73900000000003
Khofifah Indar Parawansa,Indonesia,ASIA,785259001.0,Start,271.73900000000003
Christiandy Sanjaya,Indonesia,ASIA,785364318.0,Stub,271.73900000000003
Bahder Djohan,Indonesia,ASIA,786066204.0,Start,271.73900000000003
M. H. Lukman,Indonesia,ASIA,787091037.0,Start,271.73900000000003
RE Nainggolan,Indonesia,ASIA,787276403.0,Start,271.73900000000003
Mustafa Abubakar,Indonesia,ASIA,787344075.0,Start,271.73900000000003
A Diary of A Demonstrator,Indonesia,ASIA,787356733.0,Stub,271.73900000000003
Omar Dani,Indonesia,ASIA,787411469.0,Start,271.73900000000003
Probosutedjo,Indonesia,ASIA,787540124.0,Stub,271.73900000000003
Meutya Hafid,Indonesia,ASIA,787619667.0,C,271.73900000000003
Adjie Massaid,Indonesia,ASIA,787688628.0,Start,271.73900000000003
Rasuna Said,Indonesia,ASIA,787693787.0,Start,271.73900000000003
Ida Bagus Oka,Indonesia,ASIA,788000068.0,Stub,271.73900000000003
Marie Muhammad,Indonesia,ASIA,788659079.0,Stub,271.73900000000003
Soekiman Wirjosandjojo,Indonesia,ASIA,788677921.0,Stub,271.73900000000003
Antasari Azhar,Indonesia,ASIA,789385116.0,Start,271.73900000000003
Armida Alisjahbana,Indonesia,ASIA,789745545.0,Start,271.73900000000003
Astrid Susanto,Indonesia,ASIA,790016464.0,Start,271.73900000000003
Subroto (politician),Indonesia,ASIA,791250515.0,Stub,271.73900000000003
Rizal Nurdin,Indonesia,ASIA,792330075.0,Start,271.73900000000003
Henk Ngantung,Indonesia,ASIA,792571925.0,Start,271.73900000000003
Jacob Prai,Indonesia,ASIA,792626648.0,Stub,271.73900000000003
El Tari,Indonesia,ASIA,793145699.0,Stub,271.73900000000003
Anwar Adnan Saleh,Indonesia,ASIA,793341456.0,Stub,271.73900000000003
Nur Alam,Indonesia,ASIA,793341720.0,Stub,271.73900000000003
Muhamad Chatib Basri,Indonesia,ASIA,793353035.0,Start,271.73900000000003
Sam Ratulangi,Indonesia,ASIA,793552931.0,Start,271.73900000000003
Charles Honoris,Indonesia,ASIA,793677481.0,Start,271.73900000000003
Hasballah M. Saad,Indonesia,ASIA,793711092.0,Stub,271.73900000000003
Ida Bagus Rai Mantra,Indonesia,ASIA,793964050.0,Stub,271.73900000000003
Soedarsono Hadisapoetro,Indonesia,ASIA,794358132.0,Stub,271.73900000000003
Satya Widya Yudha,Indonesia,ASIA,794415235.0,C,271.73900000000003
Burhanuddin Harahap,Indonesia,ASIA,795046037.0,Stub,271.73900000000003
Juwono Sudarsono,Indonesia,ASIA,795046228.0,Start,271.73900000000003
Idrus Marham,Indonesia,ASIA,795430254.0,Stub,271.73900000000003
Erna Witoelar,Indonesia,ASIA,795591791.0,Stub,271.73900000000003
Luhut Binsar Pandjaitan,Indonesia,ASIA,796128758.0,C,271.73900000000003
Bambang Hendarso Danuri,Indonesia,ASIA,796289145.0,Stub,271.73900000000003
Nurdin Halid,Indonesia,ASIA,796349404.0,C,271.73900000000003
Mari Elka Pangestu,Indonesia,ASIA,796891807.0,C,271.73900000000003
Salikin Hardjo,Indonesia,ASIA,797748092.0,Start,271.73900000000003
Ben Mang Reng Say,Indonesia,ASIA,797777427.0,C,271.73900000000003
H.S. Dillon,Indonesia,ASIA,798173848.0,Start,271.73900000000003
Ryamizard Ryacudu,Indonesia,ASIA,798746396.0,Stub,271.73900000000003
Alexander Andries Maramis,Indonesia,ASIA,798756726.0,GA,271.73900000000003
Irna Narulita,Indonesia,ASIA,798808873.0,Stub,271.73900000000003
Tri Rismaharini,Indonesia,ASIA,798828157.0,Start,271.73900000000003
Khouw Kim An,Indonesia,ASIA,798837376.0,GA,271.73900000000003
Patrialis Akbar,Indonesia,ASIA,798885556.0,C,271.73900000000003
Maria Ulfah Santoso,Indonesia,ASIA,798891601.0,GA,271.73900000000003
Dede Oetomo,Indonesia,ASIA,799460958.0,Start,271.73900000000003
Soekarwo,Indonesia,ASIA,799671021.0,Start,271.73900000000003
Raja Inal Siregar,Indonesia,ASIA,799880066.0,Stub,271.73900000000003
Siti Fadilah,Indonesia,ASIA,800176150.0,C,271.73900000000003
Siti Hardiyanti Rukmana,Indonesia,ASIA,800176163.0,Start,271.73900000000003
Abikusno Tjokrosujoso,Indonesia,ASIA,800457999.0,Start,271.73900000000003
Rustam Effendi,Indonesia,ASIA,800472835.0,C,271.73900000000003
Irman Gusman,Indonesia,ASIA,800661851.0,C,271.73900000000003
Sri Mulyani Indrawati,Indonesia,ASIA,800672774.0,GA,271.73900000000003
Mohammad Husni Thamrin,Indonesia,ASIA,800810901.0,C,271.73900000000003
Wahid Hasyim,Indonesia,ASIA,800825416.0,Stub,271.73900000000003
Yenny Wahid,Indonesia,ASIA,801312188.0,Start,271.73900000000003
Azwar Abubakar,Indonesia,ASIA,801381205.0,Start,271.73900000000003
Fadli Zon,Indonesia,ASIA,801528874.0,C,271.73900000000003
Airin Rachmi Diany,Indonesia,ASIA,801589661.0,Start,271.73900000000003
Dita Indah Sari,Indonesia,ASIA,801700637.0,Stub,271.73900000000003
Ali Sadikin,Indonesia,ASIA,801847627.0,B,271.73900000000003
Eros Djarot,Indonesia,ASIA,801985722.0,C,271.73900000000003
Sophan Sophiaan,Indonesia,ASIA,802115596.0,C,271.73900000000003
Retno Marsudi,Indonesia,ASIA,802173843.0,Start,271.73900000000003
Hasyim Muzadi,Indonesia,ASIA,802668786.0,GA,271.73900000000003
Ratu Atut Chosiyah,Indonesia,ASIA,802669494.0,C,271.73900000000003
Faisal Basri,Indonesia,ASIA,802679670.0,Stub,271.73900000000003
Ernest Douwes Dekker,Indonesia,ASIA,802854632.0,C,271.73900000000003
Herman Johannes,Indonesia,ASIA,802854777.0,C,271.73900000000003
Oto Iskandar di Nata,Indonesia,ASIA,802855209.0,Stub,271.73900000000003
Teuku Nyak Arif,Indonesia,ASIA,802855428.0,GA,271.73900000000003
Abdul Haris Nasution,Indonesia,ASIA,803287932.0,B,271.73900000000003
Muhammad Rudi,Indonesia,ASIA,803346558.0,Stub,271.73900000000003
Mustofa Bisri,Indonesia,ASIA,803414235.0,Start,271.73900000000003
Dewa Cawu,Indonesia,ASIA,803415076.0,Start,271.73900000000003
Irwandi Yusuf,Indonesia,ASIA,803709392.0,C,271.73900000000003
Sutiyoso,Indonesia,ASIA,803737361.0,Start,271.73900000000003
Megawati Sukarnoputri,Indonesia,ASIA,803797669.0,C,271.73900000000003
Dzulmi Eldin,Indonesia,ASIA,803824147.0,Stub,271.73900000000003
Sunaryati Hartono,Indonesia,ASIA,803835406.0,Start,271.73900000000003
Susi Pudjiastuti,Indonesia,ASIA,803870918.0,C,271.73900000000003
Emilia Contessa,Indonesia,ASIA,803887860.0,Start,271.73900000000003
Endang Rahayu Sedyaningsih,Indonesia,ASIA,804084246.0,Start,271.73900000000003
Frans Seda,Indonesia,ASIA,804089204.0,Stub,271.73900000000003
Bambang Brodjonegoro,Indonesia,ASIA,804350590.0,Stub,271.73900000000003
Firdaus (Indonesian politician),Indonesia,ASIA,804418318.0,Stub,271.73900000000003
Setya Novanto,Indonesia,ASIA,804476925.0,C,271.73900000000003
G.A. Siwabessy,Indonesia,ASIA,804480422.0,C,271.73900000000003
Ahmad Jayadiningrat,Indonesia,ASIA,804503916.0,Start,271.73900000000003
Longki Djanggola,Indonesia,ASIA,804954850.0,Start,271.73900000000003
Rahmat Effendi,Indonesia,ASIA,805505999.0,Start,271.73900000000003
Rano Karno,Indonesia,ASIA,805553992.0,FA,271.73900000000003
Said Assagaff,Indonesia,ASIA,805554190.0,Stub,271.73900000000003
Frans Tutuhatunewa,Indonesia,ASIA,805600753.0,Stub,271.73900000000003
Mohammad Roem,Indonesia,ASIA,806015249.0,C,271.73900000000003
Susanto Tirtoprodjo,Indonesia,ASIA,806038510.0,Stub,271.73900000000003
Suharna Surapranata,Indonesia,ASIA,806345138.0,Stub,271.73900000000003
Phoa Liong Gie,Indonesia,ASIA,806627265.0,GA,271.73900000000003
Mooryati Soedibyo,Indonesia,ASIA,806746268.0,Start,271.73900000000003
Poncke Princen,Indonesia,ASIA,806832736.0,B,271.73900000000003
Korrie Layun Rampan,Indonesia,ASIA,807049212.0,C,271.73900000000003
Basuki Tjahaja Purnama,Indonesia,ASIA,807360518.0,C,271.73900000000003
Djarot Saiful Hidayat,Indonesia,ASIA,807462231.0,C,271.73900000000003
Martim Afonso de Brito,Portugal,EUROPE,664669156.0,Stub,10.255
Veríssimo Aguiar Cabral,Portugal,EUROPE,680680191.0,Stub,10.255
Vítor Aleixo,Portugal,EUROPE,690548204.0,Stub,10.255
Fernão Martins da Fonseca Coutinho,Portugal,EUROPE,697369222.0,Stub,10.255
Antão Martins Homem,Portugal,EUROPE,700458967.0,Start,10.255
Francisco Lopes,Portugal,EUROPE,703412803.0,Stub,10.255
Jorge de Melo,Portugal,EUROPE,703721936.0,Stub,10.255
Alfredo Dinis,Portugal,EUROPE,706536578.0,Stub,10.255
Adelino da Palma Carlos,Portugal,EUROPE,706657010.0,Start,10.255
Joaquim Magalhães Mota,Portugal,EUROPE,706692574.0,Start,10.255
António Maria Baptista,Portugal,EUROPE,706838351.0,Stub,10.255
José Vitoriano,Portugal,EUROPE,706895462.0,Stub,10.255
Militão Ribeiro,Portugal,EUROPE,708048408.0,Stub,10.255
Francisco da Veiga Beirão,Portugal,EUROPE,708078412.0,Start,10.255
José Macedo Vieira,Portugal,EUROPE,708578704.0,Stub,10.255
David José Alves,Portugal,EUROPE,708579937.0,Stub,10.255
José Santos Marques,Portugal,EUROPE,710135228.0,Stub,10.255
Manuel Maria Coelho,Portugal,EUROPE,710372216.0,Stub,10.255
João Duarte de Sousa,Portugal,EUROPE,710999481.0,Start,10.255
João Teixeira Soares de Sousa,Portugal,EUROPE,710999695.0,Start,10.255
Francisco Manuel Trigoso,Portugal,EUROPE,712689174.0,Start,10.255
Domingos Oliveira,Portugal,EUROPE,713284593.0,Stub,10.255
Carlos Robalo,Portugal,EUROPE,714247387.0,Stub,10.255
José Dias Ferreira,Portugal,EUROPE,714268844.0,Stub,10.255
António Marques Mendes,Portugal,EUROPE,714591019.0,Start,10.255
João Crisóstomo de Abreu e Sousa,Portugal,EUROPE,714865836.0,Stub,10.255
Victor Crespo,Portugal,EUROPE,715330133.0,Start,10.255
Fernando Amaral,Portugal,EUROPE,715330269.0,Stub,10.255
Francisco de Oliveira Dias,Portugal,EUROPE,715379110.0,Start,10.255
Leonardo Ribeiro de Almeida,Portugal,EUROPE,715379252.0,Stub,10.255
Teófilo Carvalho dos Santos,Portugal,EUROPE,715379279.0,Start,10.255
Gonçalo Vasques de Moura,Portugal,EUROPE,716083266.0,Stub,10.255
Marcelo Duarte Matias,Portugal,EUROPE,716730134.0,Stub,10.255
Manuel Monge (military figure),Portugal,EUROPE,717549990.0,Stub,10.255
Pedro Nuno Bártol,Portugal,EUROPE,717907391.0,Stub,10.255
António Maria de Sousa Horta e Costa,Portugal,EUROPE,719103722.0,Start,10.255
Álvaro da Cunha,Portugal,EUROPE,719913892.0,Stub,10.255
Gonçalo Martins de Abreu,Portugal,EUROPE,719931352.0,Stub,10.255
"Garcia Moniz, o Gasco",Portugal,EUROPE,719933090.0,Stub,10.255
Armindo Monteiro,Portugal,EUROPE,720151608.0,Stub,10.255
João de Melo,Portugal,EUROPE,720415715.0,Stub,10.255
Jorge Jardim,Portugal,EUROPE,720610377.0,Stub,10.255
Nuno Viriato Tavares de Melo Egídio,Portugal,EUROPE,720930255.0,Stub,10.255
Jaime Batalha Reis,Portugal,EUROPE,721265452.0,Stub,10.255
Juvenal de Araújo,Portugal,EUROPE,721624646.0,Stub,10.255
António de Serpa Pimentel,Portugal,EUROPE,721758914.0,Stub,10.255
José de Freitas Ribeiro,Portugal,EUROPE,722065193.0,Stub,10.255
Sebastião Custódio de Sousa Teles,Portugal,EUROPE,722066125.0,Stub,10.255
José Hipólito Raposo,Portugal,EUROPE,722854384.0,Start,10.255
"António José de Ávila, 2nd Marquis of Ávila and Bolama",Portugal,EUROPE,723531386.0,B,10.255
Paulo Cafôfo,Portugal,EUROPE,723607968.0,Stub,10.255
Guilherme d'Oliveira Martins,Portugal,EUROPE,724085589.0,Start,10.255
António Dias de Oliveira,Portugal,EUROPE,724432754.0,Stub,10.255
António Rodrigues Sampaio,Portugal,EUROPE,724432803.0,Stub,10.255
"Francisco Xavier da Silva Pereira, 1st Count of Antas",Portugal,EUROPE,725159949.0,Start,10.255
Afonso Mendes de Melo,Portugal,EUROPE,727842422.0,Stub,10.255
José Alberto dos Reis,Portugal,EUROPE,730647424.0,Stub,10.255
João Maria Ferreira do Amaral,Portugal,EUROPE,730792888.0,C,10.255
Teresa Patrício de Gouveia,Portugal,EUROPE,730898693.0,Start,10.255
Maria do Carmo Seabra,Portugal,EUROPE,730903399.0,Stub,10.255
"Gonçalo Coutinho, 2nd Count of Marialva",Portugal,EUROPE,730973052.0,Stub,10.255
Vasco Martins de Sousa,Portugal,EUROPE,730973092.0,Stub,10.255
Ernâni Lopes,Portugal,EUROPE,731671017.0,Stub,10.255
Luís da Cunha,Portugal,EUROPE,733266868.0,Start,10.255
Afonso Pires Gato,Portugal,EUROPE,733958868.0,Stub,10.255
José Adriano Pequito Rebelo,Portugal,EUROPE,734136897.0,Start,10.255
António Luís Gomes,Portugal,EUROPE,734178880.0,Stub,10.255
"Vasco Fernandes Coutinho, lord of Couto",Portugal,EUROPE,734619908.0,Stub,10.255
Estevão Martins de Leomil,Portugal,EUROPE,734620074.0,Stub,10.255
Egas Garcia da Fonseca,Portugal,EUROPE,734620501.0,Stub,10.255
Júlio Fogaça,Portugal,EUROPE,736444392.0,Stub,10.255
Luís Marques Guedes,Portugal,EUROPE,736497820.0,Stub,10.255
João de Freitas do Amaral,Portugal,EUROPE,738679841.0,Start,10.255
Tomé de Barros Queirós,Portugal,EUROPE,738874479.0,Stub,10.255
António Borges,Portugal,EUROPE,741462203.0,Start,10.255
João de Alpoim,Portugal,EUROPE,742000197.0,Stub,10.255
Luis de Alpoim,Portugal,EUROPE,742003553.0,Start,10.255
Fernão Álvares da Maia,Portugal,EUROPE,744246406.0,Stub,10.255
Álvaro Gonçalves da Maia,Portugal,EUROPE,744247625.0,Stub,10.255
Martim da Maia,Portugal,EUROPE,744249693.0,Stub,10.255
Elvino de Brito,Portugal,EUROPE,744319127.0,Stub,10.255
João Fernandes de Andrade,Portugal,EUROPE,744413419.0,Stub,10.255
"Rui Gomes de Abreu, alcaide",Portugal,EUROPE,744414032.0,Stub,10.255
Fernão Brandão Sanches,Portugal,EUROPE,744415915.0,Stub,10.255
Pedro Gomes de Abreu,Portugal,EUROPE,744416311.0,Stub,10.255
Leonel de Lima,Portugal,EUROPE,744417295.0,Stub,10.255
Martim Lourenço da Cunha,Portugal,EUROPE,744431850.0,Stub,10.255
Urraca Afonso,Portugal,EUROPE,744434001.0,Stub,10.255
António Borges Coutinho,Portugal,EUROPE,744572787.0,Start,10.255
Cristóvão Soares de Melo,Portugal,EUROPE,744702872.0,Stub,10.255
